Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Averaging Method Cd,Averging Method Desc
2022,Toyota,TYX,TOYOTA,SEQUOIA 2WD,18-SK3A,1,JTYXT05.7M5W,Truck,381,8,4,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,27.5,1,Not eqipped,JTYX10049020,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.663,4.3,0.0635,0.020326,0.192089,545.855809,0.0161833,16.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SEQUOIA 2WD,18-SK3A,1,JTYXT05.7M5W,Truck,381,8,4,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,27.5,1,Not eqipped,JTYX10049021,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.663,4.3,0.0635,0.0134314,0.0697375,369.0418406,0.0092194,24.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SEQUOIA 4WD,18-SK1A,0,JTYXT05.7M5W,Truck,381,8,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,27.5,1,Not eqipped,JTYX10049055,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.663,4.3,0.058615385,0.0212507,0.2095327,570.1310668,0.0157989,15.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SEQUOIA 4WD,18-SK1A,0,JTYXT05.7M5W,Truck,381,8,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,27.5,1,Not eqipped,JTYX10049056,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.663,4.3,0.058615385,0.0152061,0.0805556,381.648378,0.0076063,23.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SEQUOIA 4WD,18-SK1A,1,JTYXT05.7M5W,Truck,381,8,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,27.3,1,Not eqipped,JTYX10049042,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.663,4.3,0.058615385,0.0325928,0.2615459,566.1250623,0.0134257,15.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SEQUOIA 4WD,18-SK1A,1,JTYXT05.7M5W,Truck,381,8,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,27.3,1,Not eqipped,JTYX10049049,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.663,4.3,0.058615385,0.0123709,0.0841753,370.3709959,0.0090619,24,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,0,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066050,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.487,3.64,0.0378,0.0110008,0.0896332,187.4766611,0.002794,47.5,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,0,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066051,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.487,3.64,0.0378,0.0006588,0.0608227,180.6683223,0.0007612,49.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,0,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066052,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.487,3.64,0.0378,0.0237542,0.2686516,259.4742221,0.0096323,34.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,0,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066053,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.487,3.64,0.0378,0.0069455,0.1289178,236.2266298,0,37.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,0,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066054,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.487,3.64,0.0378,0.1721669,1.0818037,242.0178691,0.0158537,36.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,1,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066055,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.487,3.64,0.0378,0.0124915,0.1070583,184.0171498,0.0028481,48.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,1,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066056,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.487,3.64,0.0378,0.0012585,0.0507835,177.7397096,0.0007417,49.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,1,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066057,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.487,3.64,0.0378,0.0187095,0.176729,258.3842349,0.0109489,34.4,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,1,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066058,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.487,3.64,0.0378,0.0044364,0.0978658,248.0613337,0.0007162,35.8,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,1,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066059,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.487,3.64,0.0378,0.1795777,1.2506428,241.5567952,0.0158045,36,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,2,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066060,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.487,3.64,0.0378,0.0104297,0.0736302,177.1261911,0.0021599,50.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,2,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066061,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.487,3.64,0.0378,0.000735,0.0681654,178.1644517,0.0003857,49.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,2,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066062,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.487,3.64,0.0378,0.0262529,0.6513816,259.1003246,0.0053508,34.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,2,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066066,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.487,3.64,0.0378,0.0203439,0.2074193,230.9434888,0.000871,38.4,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA,21-AL3H,2,MTYXT02.5P34,Truck,189,4,4,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066067,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.487,3.64,0.0378,0.178214,1.2080375,250.4950521,0.0151778,34.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,1,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,25.3,1,Not eqipped,MTYX10066029,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.487,3.64,0.036,0.0094587,0.0511001,189.2795028,0.0020837,47,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,1,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,25.3,1,Not eqipped,MTYX10066030,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.487,3.64,0.036,0.0008891,0.0239577,184.2641069,0.000424,48.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,1,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,25.3,1,Not eqipped,MTYX10066031,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.487,3.64,0.036,0.0256731,0.1831598,263.4213166,0.0083978,33.8,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,1,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,25.3,1,Not eqipped,MTYX10066032,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.487,3.64,0.036,0.0066774,0.1069302,264.4369816,0.0025441,33.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,1,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5250,25.3,1,Not eqipped,MTYX10066033,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.487,3.64,0.036,0.1446071,0.8909287,259.5112883,0.0153752,33.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,2,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066034,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.487,3.64,0.0378,0.0099899,0.0716729,188.7166888,0.0021245,47,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,2,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066035,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.487,3.64,0.0378,0.0007076,0.0658047,182.630266,0.0004538,48.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,2,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066036,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.487,3.64,0.0378,0.0228675,0.2511736,263.4444046,0.0098234,33.8,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,2,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066037,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.487,3.64,0.0378,0.0061843,0.0492499,255.2823191,0.0007627,34.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,SIENNA AWD,21-AL2H,2,MTYXT02.5P34,Truck,189,4,3,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,MTYX10066038,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.487,3.64,0.0378,0.2061882,1.235073,251.7005446,0.020734,34.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 2WD,16-TN3A,0,GTYXT02.7MEP,Truck,159,4,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,28.3,1,Not eqipped,GTYX91002807,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.694,4.3,0.037411765,0.0301741,0.177999,361.7924411,0.0124909,24.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 2WD,16-TN3A,0,GTYXT02.7MEP,Truck,159,4,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,28.3,1,Not eqipped,GTYX91002808,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.694,4.3,0.037411765,0.0017258,0.0942742,272.7431651,0.0024024,32.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 2WD,19-GN2A,0,KTYXT03.5M5N,Truck,278,6,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,25.7,1,Not eqipped,KTYX91003977,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,3.91,0.061777778,0.0039657,0.0017713,268.6592446,0.0031471,33.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 2WD,19-GN2A,0,KTYXT03.5M5N,Truck,278,6,3,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,25.7,1,Not eqipped,KTYX91003978,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,3.91,0.061777778,0.0114068,0.0899282,379.4128743,0.0135064,23.5,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,16-GN1M,1,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,34.8,1,Not eqipped,GTYX10050292,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,4.3,0.058526316,,,417,,21.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,16-GN1M,1,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,34.8,1,Not eqipped,GTYX10050293,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,4.3,0.058526316,,,312,,28.5,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,16-TN2A,1,GTYXT02.7MEP,Truck,159,4,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,28.3,1,Not eqipped,GTYX10037177,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.694,4.3,0.035333333,0.000674,0.1738394,284.543153,0.0023044,31,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,16-TN2A,1,GTYXT02.7MEP,Truck,159,4,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,28.3,1,Not eqipped,GTYX10037463,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.694,4.3,0.035333333,0.0125472,0.2094412,379.8342534,0.013143,23.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054625,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,3.91,0.058526316,0.0136389,0.0762222,388.1976648,0.0143651,22.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054626,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,3.91,0.058526316,0.0042602,0.0170332,279.0246399,0.0027222,31.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054916,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,3.91,0.058526316,,,274,,32.4,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054917,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,3.91,0.058526316,,,378,,23.5,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054920,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,3.91,0.058526316,,,289,,30.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,19-GN1A,0,KTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,25.7,1,Not eqipped,KTYX10054921,MFR,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,3.91,0.058526316,,,395,,22.5,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,21-GN1A,1,MTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,25.7,1,Not eqipped,MTYX10065753,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,3.91,0.0556,0.0153532,0.107094,405.23963,0.010737,22,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD,21-GN1A,1,MTYXT03.5M5N,Truck,278,6,2,A,Automatic,6,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,25.7,1,Not eqipped,MTYX10065754,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,3.91,0.0556,0.0065345,0.0238522,290.17432,0.0020167,30.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,16-GN1M,0,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,35.1,1,Not eqipped,GTYX10037427,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,4.3,0.058526316,0.0029839,0.0323093,319.0533243,0.0015892,27.7,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,16-GN1M,0,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,35.1,1,Not eqipped,GTYX10037822,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,4.3,0.058526316,0.009617,0.1667726,415.1170632,0.0131764,21.3,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,16-GN1M,2,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,35.1,1,Not eqipped,GTYX10037418,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.456,4.3,0.058526316,0.0053673,0.0551132,317.0149866,0.0025746,27.9,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,16-GN1M,2,GTYXT03.5MEM,Truck,278,6,1,M,Manual,6,N,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,35.1,1,Not eqipped,GTYX10037823,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.456,4.3,0.058526316,0.0087106,0.1370898,412.624993,0.016082,21.4,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,0,NTYXT03.4M5W,Truck,389,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10071281,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.064833333,0.0137308,0.1054908,400.4271721,0.0123181,22.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,0,NTYXT03.4M5W,Truck,389,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10071302,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.064833333,0.0003975,0.0810182,273.5576693,0.0015215,32.4,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,1,NTYXT03.4M5W,Truck,358,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10071282,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.059666667,0.0123707,0.0977612,402.7633358,0.0141882,22.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,1,NTYXT03.4M5W,Truck,358,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10071313,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.059666667,0.000974,0.0295633,277.4966346,0.0020077,32.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,2,NTYXT03.4M5W,Truck,389,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,21.5,1,Not eqipped,NTYX10071283,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.070727273,0.0116901,0.0926259,387.5504859,0.0109118,23,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,2,NTYXT03.4M5W,Truck,389,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,21.5,1,Not eqipped,NTYX10071314,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.070727273,0.0005064,0.0629998,268.9012401,0.0010542,33.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,3,NTYXT03.4M5W,Truck,358,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,21.6,1,Not eqipped,NTYX10071284,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.065090909,0.0131017,0.0980519,394.0580656,0.0118794,22.6,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK4A,3,NTYXT03.4M5W,Truck,358,6,3,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5500,21.6,1,Not eqipped,NTYX10071315,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.065090909,0.0004783,0.0354291,268.6664283,0.0014657,33.1,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK5H,0,NTYXT03.4M53,Truck,389,6,2,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.6,1,Not eqipped,NTYX10072532,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.059846154,0.003928,0.0504352,275.7456122,0.0018139,32,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK5H,0,NTYXT03.4M53,Truck,389,6,2,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,21.6,1,Not eqipped,NTYX10072536,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.059846154,0.0243182,0.1783132,367.9329726,0.0183514,24,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK5H,1,NTYXT03.4M53,Truck,389,6,2,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10072530,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,3.31,0.064833333,0.0035271,0.0500305,266.2347607,0.0025109,33.2,MPG,N,No averaging
2022,Toyota,TYX,TOYOTA,TUNDRA 2WD,22-VK5H,1,NTYXT03.4M53,Truck,389,6,2,A,Automatic,10,Y,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,21.6,1,Not eqipped,NTYX10072534,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,3.31,0.064833333,0.0169312,0.1774404,347.0064533,0.0069763,25.4,MPG,N,No averaging
