,Model Year,VehMake,VehModel,Test Vehicle ID,Test Veh Configuration Num,Actual Tested Testgroup,VehType,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement,PWR,Axle Ratio,THC,CO,CO2,NOx,FuelEco,Aftertreatment Device Desc,Averaging Method Cd,KMeans_Cluster
3600,2020,LEXUS,IS 300,19-AE2A,1,KTYXV02.0M5A,Car,241,4.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,27.8,1,Not eqipped,KTYX10054800,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.06025,2.94,0.0104086,0.12025730000000001,323.7500682,0.0101352,27.2,Three-way catalyst,N,2.0
3601,2020,LEXUS,IS 300,19-AE2A,1,KTYXV02.0M5A,Car,241,4.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,27.8,1,Not eqipped,KTYX10054802,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.06025,2.94,0.006968899999999999,0.05697050000000001,197.7703487,0.0027723,44.5,Three-way catalyst,N,3.0
3602,2020,LEXUS,LC 500,18-UZ1A,3,KTYXV05.0M5A,Car,471,8.0,03,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,21.3,1,Not eqipped,KTYX10053496,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.968999999999999,0.09915789470000001,2.94,0.0006707000000000001,0.0038718000000000003,256.068783,0.0018914000000000001,34.5,Three-way catalyst,N,2.0
3603,2020,LEXUS,LC 500,18-UZ1A,3,KTYXV05.0M5A,Car,471,8.0,03,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,21.3,1,Not eqipped,KTYX10053499,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,4.968999999999999,0.09915789470000001,2.94,0.020533799999999998,0.11147950000000001,457.4071574,0.009734999999999999,19.3,Three-way catalyst,N,2.0
3604,2020,LEXUS,LC 500,18-UZ1A,4,KTYXV05.0M5A,Car,471,8.0,03,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,21.3,1,Not eqipped,KTYX10053497,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,4.968999999999999,0.09915789470000001,2.94,0.0186685,0.0757299,456.27379519999994,0.0085009,19.3,Three-way catalyst,N,2.0
3605,2020,LEXUS,LC 500,18-UZ1A,4,KTYXV05.0M5A,Car,471,8.0,03,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,21.3,1,Not eqipped,KTYX10053498,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.968999999999999,0.09915789470000001,2.94,0.0013545999999999999,0.004561399999999999,252.46820010000002,0.0020012,35.0,Three-way catalyst,N,2.0
3606,2020,LEXUS,LC 500h,18-GZ2H,2,JTYXV03.5P35,Car,295,6.0,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,17.3,1,Not eqipped,JTYX10045042,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.062105263200000003,3.36,0.028767200000000003,0.25170479999999995,314.9970977,0.007712,28.0,Three-way catalyst,N,2.0
3607,2020,LEXUS,LC 500h,18-GZ2H,2,JTYXV03.5P35,Car,295,6.0,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,17.3,1,Not eqipped,JTYX10045043,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.062105263200000003,3.36,0.0556966,0.9202165999999999,285.1975163,0.0118075,30.8,Three-way catalyst,N,2.0
3608,2020,LEXUS,LC 500h,18-GZ2H,2,JTYXV03.5P35,Car,295,6.0,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,17.3,1,Not eqipped,JTYX10045075,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,3.4560000000000004,0.062105263200000003,3.36,0.1986888,1.3665751,330.2435213,0.005561,26.8,Three-way catalyst,N,2.0
3609,2020,LEXUS,LC 500h,18-GZ2H,2,JTYXV03.5P35,Car,295,6.0,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,17.3,1,Not eqipped,JTYX10045420,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.4560000000000004,0.062105263200000003,3.36,0.0199061,0.1565967,187.0073402,0.0015735999999999999,47.3,Three-way catalyst,N,2.0
3610,2020,LEXUS,LC 500h,18-GZ2H,2,JTYXV03.5P35,Car,295,6.0,01,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,17.3,1,Not eqipped,JTYX10045421,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.4560000000000004,0.062105263200000003,3.36,0.027956,0.22929770000000002,241.45663509999997,0.0020844,36.7,Three-way catalyst,N,2.0
3613,2020,LEXUS,LS 500,18-VF3A,0,JTYXV03.5K6A,Car,416,6.0,02,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,20.1,1,Not eqipped,JTYX91003695,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,0.0832,2.76,0.0307423,0.3523828,368.0296296,0.0081134,24.2,Three-way catalyst,N,2.0
3614,2020,LEXUS,LS 500,18-VF3A,0,JTYXV03.5K6A,Car,416,6.0,02,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,20.1,1,Not eqipped,JTYX91003696,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,0.0832,2.76,0.0036711,0.0375562,204.9455246,0.00038080000000000004,43.4,Three-way catalyst,N,2.0
3615,2020,LEXUS,LS 500 AWD,18-VF2A,0,JTYXV03.5K6A,Car,416,6.0,01,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,21.4,1,Not eqipped,JTYX10050543,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.445,0.0792380952,2.94,0.0327589,0.26231059999999995,391.4409874,0.0059117,22.6,Three-way catalyst,N,2.0
3616,2020,LEXUS,LS 500 AWD,18-VF2A,0,JTYXV03.5K6A,Car,416,6.0,01,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,21.4,1,Not eqipped,JTYX10050544,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.445,0.0792380952,2.94,0.0043663,0.010919499999999999,225.42246150000003,0.0001979,39.3,Three-way catalyst,N,2.0
3619,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048898,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.0561904762,3.62,0.0407116,0.4130649,377.0087149,0.0162418,23.4,Three-way catalyst,N,2.0
3620,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048899,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.0347091,0.5820152,302.561219,0.012348399999999999,29.1,Three-way catalyst,N,2.0
3621,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048905,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,3.4560000000000004,0.0561904762,3.62,0.1405567,0.8033738,327.196528,0.011358,27.2,Three-way catalyst,N,2.0
3622,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048908,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.0561904762,3.62,0.0312913,0.4585166,358.87120360000006,0.0134373,24.6,Three-way catalyst,N,2.0
3623,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048909,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.0388114,0.4667617,297.3142803,0.0105288,29.7,Three-way catalyst,N,2.0
3624,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048929,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.0561904762,3.62,0.019414400000000002,0.11944210000000001,327.0053707,0.0138727,27.1,Three-way catalyst,N,2.0
3625,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048973,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.0561904762,3.62,0.0143312,0.267612,351.15477289999995,0.0107523,25.1,Three-way catalyst,N,2.0
3626,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10049524,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.4560000000000004,0.0561904762,3.62,0.0007896,0.1045769,189.5335177,0.002169,46.5,Three-way catalyst,N,2.0
3627,2020,LEXUS,LS 500h,18-GF3H,0,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10049525,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.4560000000000004,0.0561904762,3.62,0.0105174,0.1835184,265.519609,0.0031501,33.2,Three-way catalyst,N,2.0
3633,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048902,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.053898699999999994,1.1637494,308.7745708,0.0136435,28.5,Three-way catalyst,N,2.0
3634,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048904,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.4560000000000004,0.0561904762,3.62,0.0105647,0.1556317,257.2666829,0.0039461999999999995,34.4,Three-way catalyst,N,2.0
3635,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048906,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.4560000000000004,0.0561904762,3.62,0.014018000000000001,0.20726039999999998,322.933508,0.0067791,27.4,Three-way catalyst,N,2.0
3636,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048907,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,3.4560000000000004,0.0561904762,3.62,0.20412879999999997,1.196583,326.91743710000003,0.0125252,27.1,Three-way catalyst,N,2.0
3637,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048930,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.047468699999999996,0.6943501,296.33309239999994,0.0121739,29.8,Three-way catalyst,N,2.0
3638,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048972,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.0484462,0.5066467,304.817561,0.0117944,28.9,Three-way catalyst,N,2.0
3639,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10048978,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.4560000000000004,0.0561904762,3.62,0.0519903,0.8141625,297.0824434,0.010273899999999999,29.6,Three-way catalyst,N,2.0
3640,2020,LEXUS,LS 500h,18-GF3H,1,JTYXV03.5P35,Car,295,6.0,03,CVT,Continuously Variable,1,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,16.2,1,Not eqipped,JTYX10049523,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.4560000000000004,0.0561904762,3.62,0.0009285999999999999,0.0919173,189.8023959,0.0017390999999999997,46.5,Three-way catalyst,N,2.0
3656,2020,LEXUS,LX 570,20-UJ1A,1,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,25.0,1,Not eqipped,LTYX10057815,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5.662999999999999,0.0589230769,3.31,0.0209164,0.6659768,593.7789944,0.0145181,14.8,Three-way catalyst,N,2.0
3657,2020,LEXUS,LX 570,20-UJ1A,1,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,25.0,1,Not eqipped,LTYX10057824,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.662999999999999,0.0589230769,3.31,0.0061892,0.0911689,368.3509958,0.0050232,24.0,Three-way catalyst,N,2.0
3658,2020,LEXUS,LX 570,20-UJ1A,1,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,25.0,1,Not eqipped,LTYX10057827,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.662999999999999,0.0589230769,3.31,0.013646100000000001,0.1782662,586.3461151,0.017572499999999998,15.1,Three-way catalyst,N,2.0
3659,2020,LEXUS,LX 570,20-UJ1A,2,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,24.4,1,Not eqipped,LTYX10057818,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,5.662999999999999,0.0589230769,3.31,0.0109745,0.1010137,361.0601984,0.005220600000000001,24.4,Three-way catalyst,N,2.0
3660,2020,LEXUS,LX 570,20-UJ1A,2,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,24.4,1,Not eqipped,LTYX10057821,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,5.662999999999999,0.0589230769,3.31,0.0238534,2.5718557,583.4100735000001,0.012821299999999999,15.0,Three-way catalyst,N,2.0
3661,2020,LEXUS,LX 570,20-UJ1A,2,LTYXT05.7K6Y,Truck,383,8.0,01,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6500,24.4,1,Not eqipped,LTYX10057822,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,5.662999999999999,0.0589230769,3.31,0.014561700000000002,0.19057879999999996,587.6832095999999,0.015277100000000002,15.0,Three-way catalyst,N,2.0
3662,2020,LEXUS,NX 200t,15-AZ4A,0,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033003,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0144846,0.0932586,312.0911244,0.0141775,28.3,Three-way catalyst,N,2.0
3663,2020,LEXUS,NX 200t,15-AZ4A,0,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033005,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.006977,0.028804000000000003,223.5632005,0.007828,39.5,Three-way catalyst,N,2.0
3664,2020,LEXUS,NX 200t,15-AZ4A,1,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10032988,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0200394,0.15237520000000002,308.89459750000003,0.0170712,28.6,Three-way catalyst,N,2.0
3665,2020,LEXUS,NX 200t,15-AZ4A,1,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10032994,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0072378,0.0203607,223.17912909999998,0.005368100000000001,39.6,Three-way catalyst,N,2.0
3666,2020,LEXUS,NX 200t,15-AZ4A,2,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10032999,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0062415,0.0202572,222.98516419999999,0.006638600000000001,39.6,Three-way catalyst,N,2.0
3667,2020,LEXUS,NX 200t,15-AZ4A,2,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033009,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0179437,0.1241728,311.6661502,0.029307299999999998,28.3,Three-way catalyst,N,2.0
3668,2020,LEXUS,NX 200t,15-AZ4A,3,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032989,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0148216,0.09150839999999999,305.297214,0.011362100000000002,29.0,Three-way catalyst,N,2.0
3669,2020,LEXUS,NX 200t,15-AZ4A,3,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032995,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0032637,0.0258289,216.5207023,0.0029109,40.7,Three-way catalyst,N,3.0
3670,2020,LEXUS,NX 200t,15-AZ4A,4,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032998,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0211205,0.1784519,305.6472217,0.0171696,28.9,Three-way catalyst,N,2.0
3671,2020,LEXUS,NX 200t,15-AZ4A,4,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10033000,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0055168,0.0334379,219.6258546,0.0042482,40.2,Three-way catalyst,N,2.0
3672,2020,LEXUS,NX 200t,15-AZ4A,5,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10033002,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0052221,0.0197483,219.5583503,0.0048205,40.2,Three-way catalyst,N,2.0
3673,2020,LEXUS,NX 200t,15-AZ4A,5,FTYXT02.0KEM,Truck,235,4.0,02,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10033011,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0172701,0.14279760000000002,309.68518860000006,0.010904,28.5,Three-way catalyst,N,2.0
3674,2020,LEXUS,NX 200t AWD,15-AZ3A,0,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033006,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0085714,0.0502693,225.4821693,0.007831,39.3,Three-way catalyst,N,2.0
3675,2020,LEXUS,NX 200t AWD,15-AZ3A,0,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033007,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0152641,0.0894917,314.6308531,0.0251367,28.1,Three-way catalyst,N,2.0
3676,2020,LEXUS,NX 200t AWD,15-AZ3A,1,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10032987,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.014148599999999999,0.11801960000000002,315.40349130000004,0.019241400000000002,28.0,Three-way catalyst,N,2.0
3677,2020,LEXUS,NX 200t AWD,15-AZ3A,1,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10032993,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0060688999999999995,0.0283782,225.95555499999998,0.008880299999999999,39.1,Three-way catalyst,N,2.0
3678,2020,LEXUS,NX 200t AWD,15-AZ3A,2,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033004,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0057825,0.0133814,225.0659159,0.0053835,39.3,Three-way catalyst,N,2.0
3679,2020,LEXUS,NX 200t AWD,15-AZ3A,2,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,30.9,1,Not eqipped,FTYX10033010,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.015631299999999997,0.1287227,314.2814743,0.0096464,28.1,Three-way catalyst,N,2.0
3680,2020,LEXUS,NX 200t AWD,15-AZ3A,3,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032990,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.0123623,0.0866308,307.5248045,0.0109037,28.7,Three-way catalyst,N,2.0
3681,2020,LEXUS,NX 200t AWD,15-AZ3A,3,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032991,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0030823,0.0160666,219.9037926,0.0019203,40.2,Three-way catalyst,N,2.0
3682,2020,LEXUS,NX 200t AWD,15-AZ3A,4,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032992,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.9980000000000002,0.0552941176,4.15,0.013024200000000001,0.0977474,305.685047,0.009415600000000001,28.9,Three-way catalyst,N,2.0
3683,2020,LEXUS,NX 200t AWD,15-AZ3A,4,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10032996,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0028715999999999998,0.01229,218.8985734,0.0023994,40.4,Three-way catalyst,N,2.0
3684,2020,LEXUS,NX 200t AWD,15-AZ3A,5,FTYXT02.0KEM,Truck,235,4.0,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,31.2,1,Not eqipped,FTYX10033001,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.9980000000000002,0.0552941176,4.15,0.0040369,0.012829399999999998,217.19659380000002,0.0028871,40.7,Three-way catalyst,N,2.0
