,Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Test Veh Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Police - Emergency Vehicle?,Averaging Method Cd,Averging Method Desc,KMeans_Cluster
1301,2021,GM,GMX,CHEVROLET,BLAZER FWD,361LNV5656,1,MGMXT03.6151,Truck,308,6.0,48,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,25.0,1,Not eqipped,MGMX10064279,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,3.49,0.0724705882,0.029329,0.335486,357.80199999999996,0.003922,24.8,MPG,N,N,No averaging,3.0
1302,2021,GM,GMX,CHEVROLET,BLAZER FWD,361LNV5656,1,MGMXT03.6151,Truck,308,6.0,48,A,Automatic,9,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,25.0,1,Not eqipped,MGMX10064393,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,3.49,0.0724705882,0.006474,0.032516,223.959,0.0042,39.7,MPG,N,N,No averaging,2.0
1303,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX10055935,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.7,3.42,0.062,0.013719,0.452245,355.356,0.014934999999999999,25.0,MPG,N,N,No averaging,3.0
1304,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX10066666,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.7,3.42,0.062,0.013719,0.452245,355.5,0.014934999999999999,25.0,MPG,N,N,No averaging,3.0
1305,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX10066669,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.7,3.42,0.062,0.010064799999999999,0.24049,239.5,0.007606699999999999,37.1,MPG,N,N,No averaging,2.0
1306,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX10066670,MFR,Yes,90,US06,61,Tier 2 Cert Gasoline,US06,2.7,3.42,0.062,0.017667099999999998,1.5881505,431.4,0.0073151000000000015,20.6,MPG,N,N,No averaging,3.0
1307,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX91004057,EPA,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.7,3.42,0.062,0.017667099999999998,1.5881505,430.23423590000004,0.0073151000000000015,20.6,MPG,N,N,No averaging,3.0
1308,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,27KPKNT328,1,KGMXT02.7100,Truck,310,4.0,2A,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.4,1,Not eqipped,KGMX91004058,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.7,3.42,0.062,0.010064799999999999,0.24049,240.09455240000003,0.007606699999999999,37.1,MPG,N,N,No averaging,2.0
1309,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004234,EPA,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0523809524,0.0038724000000000002,0.0,216.18905640000003,0.0017509000000000001,47.1,MPG,N,N,No averaging,2.0
1310,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004234,EPA,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0523809524,0.0038724000000000002,0.0,216.18905640000003,0.0017509000000000001,47.1,MPG,N,N,No averaging,2.0
1311,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004234,EPA,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,3.0,3.23,0.0523809524,0.0038724000000000002,0.0,216.18905640000003,0.0017509000000000001,47.1,MPG,N,N,No averaging,2.0
1312,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004235,EPA,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,3.0,3.23,0.0523809524,0.0261394,0.0483462,344.25805660000003,0.021703599999999997,29.6,MPG,N,N,No averaging,3.0
1313,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004235,EPA,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,3.0,3.23,0.0523809524,0.0261394,0.0483462,344.25805660000003,0.021703599999999997,29.6,MPG,N,N,No averaging,3.0
1314,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,30CPKV1762,3,KGMXT03.0352,Truck,275,6.0,1,A,Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,22.7,1,Not eqipped,KGMX91004235,EPA,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,3.0,3.23,0.0523809524,0.0261394,0.0483462,344.25805660000003,0.021703599999999997,29.6,MPG,N,N,No averaging,3.0
1315,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,43KPKE1517,1,KGMXT04.3186,Truck,285,6.0,10A,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,KGMX10055918,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,4.3,3.42,0.057,0.031172000000000002,0.551795,459.091,0.002782,19.4,MPG,N,N,No averaging,3.0
1316,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,43KPKE1517,1,KGMXT04.3186,Truck,285,6.0,10A,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,KGMX10055919,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.3,3.42,0.057,0.003407,0.105378,288.882,0.001738,30.8,MPG,N,N,No averaging,2.0
1317,2021,GM,GMX,CHEVROLET,C10 SILVERADO 2WD,43KPKE1517,1,KGMXT04.3186,Truck,285,6.0,10A,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,25.6,1,Not eqipped,KGMX10055920,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,4.3,3.42,0.057,0.006267,0.192956,471.19699999999995,0.012506999999999999,18.9,MPG,N,N,No averaging,3.0
1318,2021,GM,GMX,CHEVROLET,CAMARO,201MAN2131,1,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.1,1,Not eqipped,MGMX10063044,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.27,0.06875,0.037537,1.43072,356.615,0.015161,24.6,MPG,N,N,No averaging,3.0
1319,2021,GM,GMX,CHEVROLET,CAMARO,201MAN2131,1,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.1,1,Not eqipped,MGMX10063045,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.27,0.06875,0.003078,0.171335,214.495,0.0013310000000000002,41.3,MPG,N,N,No averaging,2.0
1320,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2354,0,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,31.1,1,Not eqipped,MGMX10063895,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.27,0.0709677419,0.020113,0.997711,390.846,0.018406,22.7,MPG,N,N,No averaging,3.0
1321,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2354,0,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,31.1,1,Not eqipped,MGMX10063896,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.27,0.0709677419,0.001114,0.178534,225.35,0.001809,39.5,MPG,N,N,No averaging,2.0
1322,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2354,1,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,31.1,1,Not eqipped,MGMX10063897,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.27,0.075862069,0.018767,0.8999530000000001,376.801,0.016127000000000002,23.5,MPG,N,N,No averaging,3.0
1323,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2354,1,MGMXV02.0031,Car,275,4.0,6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,31.1,1,Not eqipped,MGMX10063898,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.27,0.075862069,0.004324000000000001,0.181812,209.176,0.003235,42.5,MPG,N,N,No averaging,2.0
1324,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2356,0,MGMXV02.0031,Car,275,4.0,7,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,27.0,1,Not eqipped,MGMX10063754,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.27,0.0709677419,0.019959,0.5704600000000001,323.64,0.015637,27.4,MPG,N,N,No averaging,2.0
1325,2021,GM,GMX,CHEVROLET,CAMARO,201MAV2356,0,MGMXV02.0031,Car,275,4.0,7,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,27.0,1,Not eqipped,MGMX10063755,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.27,0.0709677419,0.00677,0.11829300000000001,203.205,0.003522,43.8,MPG,N,N,No averaging,2.0
1326,2021,GM,GMX,CHEVROLET,CAMARO,361KAN2225,0,LGMXV03.6165,Car,335,6.0,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,31.1,1,Not eqipped,LGMX10059819,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,3.27,0.0893333333,0.052867,0.739833,432.87199999999996,0.015034,20.5,MPG,N,N,No averaging,3.0
1327,2021,GM,GMX,CHEVROLET,CAMARO,361KAN2225,0,LGMXV03.6165,Car,335,6.0,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,31.1,1,Not eqipped,LGMX10059820,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,3.27,0.0893333333,0.016839,0.23115100000000002,243.02,0.003221,36.6,MPG,N,N,No averaging,2.0
1328,2021,GM,GMX,CHEVROLET,CAMARO,361LAN2129,1,LGMXV03.6165,Car,335,6.0,75,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.2,1,Not eqipped,LGMX10066257,MFR,Yes,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,2.77,0.08375,0.035963,0.44321800000000006,384.7,0.008215,23.1,MPG,N,N,No averaging,3.0
1329,2021,GM,GMX,CHEVROLET,CAMARO,361LAN2129,1,LGMXV03.6165,Car,335,6.0,75,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.2,1,Not eqipped,LGMX10066258,MFR,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,2.77,0.08375,0.006569,0.015378999999999999,215.2,0.005549,41.3,MPG,N,N,No averaging,2.0
1330,2021,GM,GMX,CHEVROLET,CAMARO,361LAN2129,3,MGMXV03.6165,Car,335,6.0,75B,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,22.2,1,Not eqipped,MGMX10066259,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,2.77,0.0893333333,0.035963,0.44321800000000006,385.106,0.008215,23.1,MPG,N,N,No averaging,3.0
1331,2021,GM,GMX,CHEVROLET,CAMARO,361LAN2129,3,MGMXV03.6165,Car,335,6.0,75B,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,22.2,1,Not eqipped,MGMX10066260,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,2.77,0.0893333333,0.006569,0.015378999999999999,215.46400000000003,0.005549,41.5,MPG,N,N,No averaging,2.0
1332,2021,GM,GMX,CHEVROLET,CAMARO,361LAS2332,1,MGMXV03.6165,Car,335,6.0,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.1,1,Not eqipped,MGMX10063080,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.6,3.27,0.08375,0.053007000000000006,0.9117,451.63800000000003,0.008745000000000001,19.5,MPG,N,N,No averaging,3.0
1333,2021,GM,GMX,CHEVROLET,CAMARO,361LAS2332,1,MGMXV03.6165,Car,335,6.0,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,31.1,1,Not eqipped,MGMX10063081,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.6,3.27,0.08375,0.015244,0.21436,237.94799999999998,0.003761,37.1,MPG,N,N,No averaging,2.0
1334,2021,GM,GMX,CHEVROLET,CAMARO,621GFE2142,1,KGMXV06.2090,Car,455,8.0,11A,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,KGMX10054474,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,3.73,0.11375,0.011351,0.208707,266.009,0.006684999999999999,33.4,MPG,N,N,No averaging,3.0
1335,2021,GM,GMX,CHEVROLET,CAMARO,621GFE2142,1,KGMXV06.2090,Car,455,8.0,11A,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,KGMX10054476,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,3.73,0.11375,0.0391,0.5144489999999999,454.459,0.050286000000000004,19.6,MPG,N,N,No averaging,3.0
1336,2021,GM,GMX,CHEVROLET,CAMARO,621HFN2204,8,MGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.3,1,Not eqipped,MGMX10066252,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,2.85,0.1529411765,0.0096012,0.22938000000000003,580.4,0.005622600000000001,15.3,MPG,N,N,No averaging,3.0
1337,2021,GM,GMX,CHEVROLET,CAMARO,621HFN2204,8,MGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.3,1,Not eqipped,MGMX10066253,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,2.85,0.1529411765,0.0049085,0.168045,328.7,0.006374,27.0,MPG,N,N,No averaging,3.0
1338,2021,GM,GMX,CHEVROLET,CAMARO,621HFN2204,8,MGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.3,1,Not eqipped,MGMX10066254,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,2.85,0.1529411765,0.0088699,0.346194,462.5,0.023381,19.2,MPG,N,N,No averaging,3.0
1339,2021,GM,GMX,CHEVROLET,CAMARO,621HFN2204,8,MGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.3,1,Not eqipped,MGMX10066255,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,2.85,0.1529411765,0.045348,0.63757,631.1990000000001,0.018759,14.1,MPG,N,N,No averaging,3.0
1340,2021,GM,GMX,CHEVROLET,CAMARO,621HFN2204,8,MGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.3,1,Not eqipped,MGMX10066256,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,6.2,2.85,0.1529411765,0.387047,2.2701700000000002,638.263,0.038517,13.8,MPG,N,N,No averaging,3.0
1341,2021,GM,GMX,CHEVROLET,CAMARO,621HFV2805,0,HGMXV06.2089,Car,650,8.0,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,25.7,2,"Equipped, not shifted by SIL",HGMX10044756,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,3.73,0.14444444439999998,0.030991200000000003,0.548511,546.3,0.0239016,16.3,MPG,N,N,No averaging,3.0
1342,2021,GM,GMX,CHEVROLET,CAMARO,621HFV2805,0,HGMXV06.2089,Car,650,8.0,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,25.7,2,"Equipped, not shifted by SIL",HGMX10044757,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,3.73,0.14444444439999998,0.0076044,0.271805,334.2,0.0102465,26.6,MPG,N,N,No averaging,3.0
1343,2021,GM,GMX,CHEVROLET,CAMARO,621HFV2805,1,HGMXV06.2089,Car,650,8.0,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,25.7,2,"Equipped, not shifted by SIL",HGMX10044758,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,3.73,0.1529411765,0.0048573,0.291539,327.0,0.027136900000000002,27.2,MPG,N,N,No averaging,3.0
1344,2021,GM,GMX,CHEVROLET,CAMARO,621HFV2805,1,HGMXV06.2089,Car,650,8.0,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,25.7,2,"Equipped, not shifted by SIL",HGMX10044759,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,3.73,0.1529411765,0.023211000000000002,0.385246,521.7,0.077999,17.0,MPG,N,N,No averaging,3.0
1345,2021,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,LGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LGMX10058908,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,2.77,0.14444444439999998,0.0021100000000000003,0.079019,327.81699999999995,0.0067209999999999995,27.2,MPG,N,N,No averaging,3.0
1346,2021,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,LGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LGMX10058909,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,2.77,0.14444444439999998,0.00987,0.456421,453.603,0.034441,19.6,MPG,N,N,No averaging,3.0
1347,2021,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,LGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LGMX10058910,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,2.77,0.14444444439999998,0.026094,0.373938,579.269,0.009906,15.4,MPG,N,N,No averaging,3.0
1348,2021,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,LGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LGMX10058911,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,2.77,0.14444444439999998,0.075601,1.3245,710.689,0.061447,12.5,MPG,N,N,No averaging,3.0
1349,2021,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,LGMXV06.2089,Car,650,8.0,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LGMX10058912,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,6.2,2.77,0.14444444439999998,0.441492,1.41619,645.382,0.057704,13.7,MPG,N,N,No averaging,3.0
1350,2021,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,KGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.6,1,Not eqipped,KGMX10054534,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,6.2,2.77,0.11375,0.039257,0.6988810000000001,445.579,0.01121,19.9,MPG,N,N,No averaging,3.0
1351,2021,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,KGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.6,1,Not eqipped,KGMX10054535,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,6.2,2.77,0.11375,0.0030670000000000003,0.290856,239.83700000000002,0.003597,37.0,MPG,N,N,No averaging,3.0
1352,2021,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,KGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.6,1,Not eqipped,KGMX10054536,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,2.77,0.11375,0.018155,0.669968,372.176,0.029450999999999998,23.8,MPG,N,N,No averaging,3.0
1353,2021,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,KGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.6,1,Not eqipped,KGMX10054537,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,2.77,0.11375,0.029506,0.45526300000000003,507.88300000000004,0.012140999999999999,17.5,MPG,N,N,No averaging,3.0
1354,2021,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,KGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,22.6,1,Not eqipped,KGMX10054538,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,6.2,2.77,0.11375,0.441155,2.67691,500.23199999999997,0.018972,17.5,MPG,N,N,No averaging,3.0
1355,2021,GM,GMX,CHEVROLET,CAMARO,621LAN2222,0,LGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.3,1,Not eqipped,LGMX10066048,MFR,Yes,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,6.2,2.77,0.1011111111,0.39214099999999996,2.02979,522.8,0.031039999999999998,17.0,MPG,N,N,No averaging,3.0
1356,2021,GM,GMX,CHEVROLET,CAMARO,621LAN2222,0,LGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.3,1,Not eqipped,LGMX10066086,MFR,Yes,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,2.77,0.1011111111,0.038742,0.5209600000000001,552.0,0.024987,16.1,MPG,N,N,No averaging,3.0
1357,2021,GM,GMX,CHEVROLET,CAMARO,621LAN2222,0,LGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.3,1,Not eqipped,LGMX10066086,MFR,Yes,95,SC03,61,Tier 2 Cert Gasoline,SC03,6.2,2.77,0.1011111111,0.038742,0.5209600000000001,552.0,0.024987,16.1,MPG,N,N,No averaging,3.0
1358,2021,GM,GMX,CHEVROLET,CAMARO,621LAN2222,0,LGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.3,1,Not eqipped,LGMX10066087,MFR,Yes,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,2.77,0.1011111111,0.0292452,1.1882351999999998,429.3,0.10650410000000002,20.8,MPG,N,N,No averaging,3.0
1359,2021,GM,GMX,CHEVROLET,CAMARO,621LAN2222,0,LGMXV06.2090,Car,455,8.0,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.3,1,Not eqipped,LGMX10066087,MFR,Yes,90,US06,61,Tier 2 Cert Gasoline,US06,6.2,2.77,0.1011111111,0.0292452,1.1882351999999998,429.3,0.10650410000000002,20.8,MPG,N,N,No averaging,3.0
